거래일,품목 및 품명,등급,평균가,전일평균,등락,거래단위,최저가,최고가,전일대비(%),전7일평균,전7일대비(%),시장구분,구분
20211007,메론 머스크,하,14086,0,14086,8 kg상자,4000,18000,0,14315,14086,가락시장,co
20211007,당근,특,27615,0,27615,20 kg상자,27000,28000,0,30121,27615,가락시장,co
20211007,당근,상,23723,0,23723,20 kg상자,22500,27000,0,25854,23723,가락시장,co
20211007,당근,보통,18798,0,18798,20 kg상자,15000,22500,0,19317,18798,가락시장,co
20211007,당근,하,11825,0,11825,20 kg상자,10000,15000,0,13343,11825,가락시장,co
20211007,포도 샤인머스켓,특,24390,0,24390,2 kg상자,22000,35000,0,24245,24390,가락시장,co
20211007,포도 샤인머스켓,상,18783,0,18783,2 kg상자,17000,22000,0,19278,18783,가락시장,co
20211007,포도 샤인머스켓,보통,15255,0,15255,2 kg상자,13000,17000,0,15643,15255,가락시장,co
20211007,포도 샤인머스켓,하,11838,0,11838,2 kg상자,5000,13000,0,11498,11838,가락시장,co
20211007,활 방어(자연),대,7229,0,7229,1 kg,7000,8000,0,5453,7229,가락시장,co
20211007,활 방어(자연),중,6386,0,6386,1 kg,4600,7000,0,3717,6386,가락시장,co
20211007,활 방어(자연),소,2104,0,2104,1 kg,1200,4600,0,2090,2104,가락시장,co
20211007,깻잎,상,14895,0,14895,2 kg상자,14500,15500,0,15997,14895,양곡시장,co
20211007,깻잎,보통,13955,0,13955,2 kg상자,13000,14500,0,13764,13955,양곡시장,co
20211007,깻잎,하,9955,0,9955,2 kg상자,8000,13000,0,10723,9955,양곡시장,co
20211007,깻잎,상,16431,0,16431,3 kg상자,15000,19000,0,15079,16431,양곡시장,co
20211007,깻잎,보통,14547,0,14547,3 kg상자,14000,15000,0,12870,14547,양곡시장,co
20211007,깻잎,하,10272,0,10272,3 kg상자,7700,14000,0,10011,10272,양곡시장,co
20211007,메론 머스크,특,16462,0,16462,8 kg상자,16000,18000,0,29000,16462,양곡시장,co
20211007,메론 머스크,상,16000,0,16000,8 kg상자,16000,16000,0,28357,16000,양곡시장,co
20211007,메론 머스크,보통,13891,0,13891,8 kg상자,9000,16000,0,23183,13891,양곡시장,co
20211007,메론 머스크,하,8368,0,8368,8 kg상자,5000,9000,0,9357,8368,양곡시장,co
20211008,깻잎,상,27375,0,27375,100 속,24500,39000,0,22614,27375,가락시장,co
20211008,깻잎,보통,20925,0,20925,100 속,17500,24500,0,16254,20925,가락시장,co
20211008,깻잎,하,14991,0,14991,100 속,7000,17500,0,10591,14991,가락시장,co
20211008,메론 머스크,특,36850,0,36850,8 kg상자,36000,38000,0,38184,36850,가락시장,co
20211008,메론 머스크,상,32748,0,32748,8 kg상자,30000,36000,0,31760,32748,가락시장,co
20211008,메론 머스크,보통,26559,0,26559,8 kg상자,21000,30000,0,25701,26559,가락시장,co
20211008,메론 머스크,하,13210,0,13210,8 kg상자,3000,21000,0,14442,13210,가락시장,co
20211008,당근,특,33500,0,33500,20 kg상자,33500,33500,0,29619,33500,가락시장,co
20211008,당근,상,28962,0,28962,20 kg상자,26000,33500,0,25228,28962,가락시장,co
20211008,당근,보통,22946,0,22946,20 kg상자,20000,26000,0,19012,22946,가락시장,co
20211008,당근,하,14265,0,14265,20 kg상자,10000,20000,0,13001,14265,가락시장,co
20211008,포도 샤인머스켓,특,24087,0,24087,2 kg상자,22000,35000,0,24446,24087,가락시장,co
20211008,포도 샤인머스켓,상,18544,0,18544,2 kg상자,17000,22000,0,19446,18544,가락시장,co
20211008,포도 샤인머스켓,보통,14715,0,14715,2 kg상자,13000,17000,0,15768,14715,가락시장,co
20211008,포도 샤인머스켓,하,10747,0,10747,2 kg상자,5000,13000,0,11711,10747,가락시장,co
20211008,활 방어(자연),대,9114,0,9114,1 kg,8500,11500,0,6199,9114,가락시장,co
20211008,활 방어(자연),중,8324,0,8324,1 kg,8000,8500,0,4551,8324,가락시장,co
20211008,활 방어(자연),소,3754,0,3754,1 kg,600,8000,0,2374,3754,가락시장,co
20211008,깻잎,상,16625,0,16625,2 kg상자,13500,19000,0,15549,16625,양곡시장,co
20211008,깻잎,보통,13151,0,13151,2 kg상자,12000,13500,0,13636,13151,양곡시장,co
20211008,깻잎,하,9781,0,9781,2 kg상자,8000,12000,0,10595,9781,양곡시장,co
20211008,깻잎,상,17178,0,17178,3 kg상자,16500,18500,0,15511,17178,양곡시장,co
20211008,깻잎,보통,16438,0,16438,3 kg상자,16000,16500,0,13258,16438,양곡시장,co
20211008,깻잎,하,13771,0,13771,3 kg상자,7000,16000,0,10008,13771,양곡시장,co
20211008,메론 머스크,특,16462,0,16462,8 kg상자,16000,18000,0,26910,16462,양곡시장,co
20211008,메론 머스크,상,16000,0,16000,8 kg상자,16000,16000,0,26298,16000,양곡시장,co
20211008,메론 머스크,보통,13891,0,13891,8 kg상자,9000,16000,0,21634,13891,양곡시장,co
20211008,메론 머스크,하,8368,0,8368,8 kg상자,5000,9000,0,9192,8368,양곡시장,co
20211009,깻잎,상,28191,0,28191,100 속,25500,35500,0,24069,28191,가락시장,co
20211009,깻잎,보통,21382,0,21382,100 속,17500,25500,0,17647,21382,가락시장,co
20211009,깻잎,하,14048,0,14048,100 속,6500,17500,0,11770,14048,가락시장,co
20211009,메론 머스크,특,35234,0,35234,8 kg상자,34000,37000,0,37432,35234,가락시장,co
20211009,메론 머스크,상,29259,0,29259,8 kg상자,26000,34000,0,32166,29259,가락시장,co
20211009,메론 머스크,보통,24082,0,24082,8 kg상자,20000,26000,0,26063,24082,가락시장,co
20211009,메론 머스크,하,14479,0,14479,8 kg상자,6000,20000,0,14333,14479,가락시장,co
20211009,당근,특,33500,0,33500,20 kg상자,33500,33500,0,30273,33500,가락시장,co
20211009,당근,상,28962,0,28962,20 kg상자,26000,33500,0,25857,28962,가락시장,co
20211009,당근,보통,22946,0,22946,20 kg상자,20000,26000,0,19588,22946,가락시장,co
20211009,당근,하,14265,0,14265,20 kg상자,10000,20000,0,12900,14265,가락시장,co
20211009,포도 샤인머스켓,특,22519,0,22519,2 kg상자,21000,30000,0,24153,22519,가락시장,co
20211009,포도 샤인머스켓,상,18026,0,18026,2 kg상자,16000,21000,0,19394,18026,가락시장,co
20211009,포도 샤인머스켓,보통,14681,0,14681,2 kg상자,13000,16000,0,15680,14681,가락시장,co
20211009,포도 샤인머스켓,하,10784,0,10784,2 kg상자,5000,13000,0,11754,10784,가락시장,co
20211009,활 방어(자연),대,9344,0,9344,1 kg,8600,16000,0,7163,9344,가락시장,co
20211009,활 방어(자연),중,8110,0,8110,1 kg,6600,8600,0,5591,8110,가락시장,co
20211009,활 방어(자연),소,4198,0,4198,1 kg,2500,6600,0,2826,4198,가락시장,co
20211009,깻잎,상,16524,0,16524,2 kg상자,16000,17000,0,15493,16524,양곡시장,co
20211009,깻잎,보통,15667,0,15667,2 kg상자,14000,16000,0,13372,15667,양곡시장,co
20211009,깻잎,하,12286,0,12286,2 kg상자,10000,14000,0,10512,12286,양곡시장,co
20211009,깻잎,상,21000,0,21000,3 kg상자,20000,23000,0,15855,21000,양곡시장,co
20211009,깻잎,보통,18738,0,18738,3 kg상자,18000,20000,0,13833,18738,양곡시장,co
20211009,깻잎,하,16120,0,16120,3 kg상자,8800,18000,0,10525,16120,양곡시장,co
20211009,메론 머스크,특,16462,0,16462,8 kg상자,16000,18000,0,24821,16462,양곡시장,co
20211009,메론 머스크,상,16000,0,16000,8 kg상자,16000,16000,0,24238,16000,양곡시장,co
20211009,메론 머스크,보통,13891,0,13891,8 kg상자,9000,16000,0,20086,13891,양곡시장,co
20211009,메론 머스크,하,8368,0,8368,8 kg상자,5000,9000,0,9027,8368,양곡시장,co
20211011,깻잎,상,24515,0,24515,100 속,22500,31500,0,25243,24515,가락시장,co
20211011,깻잎,보통,17861,0,17861,100 속,14500,22500,0,18852,17861,가락시장,co
20211011,깻잎,하,11514,0,11514,100 속,2000,14500,0,12651,11514,가락시장,co
20211011,메론 머스크,특,38000,0,38000,8 kg상자,38000,38000,0,36948,38000,가락시장,co
20211011,메론 머스크,상,33988,0,33988,8 kg상자,33000,38000,0,32292,33988,가락시장,co
20211011,메론 머스크,보통,27234,0,27234,8 kg상자,22000,33000,0,26287,27234,가락시장,co
20211011,메론 머스크,하,17481,0,17481,8 kg상자,8000,22000,0,14543,17481,가락시장,co
20211011,당근,특,27819,0,27819,20 kg상자,27000,28000,0,30927,27819,가락시장,co
20211011,당근,상,25074,0,25074,20 kg상자,24000,27000,0,26487,25074,가락시장,co
20211011,당근,보통,20372,0,20372,20 kg상자,17000,24000,0,20163,20372,가락시장,co
20211011,당근,하,14060,0,14060,20 kg상자,12000,17000,0,12799,14060,가락시장,co
20211011,포도 샤인머스켓,특,24087,0,24087,2 kg상자,22000,28000,0,23874,24087,가락시장,co
20211011,포도 샤인머스켓,상,19319,0,19319,2 kg상자,17000,22000,0,19154,19319,가락시장,co
20211011,포도 샤인머스켓,보통,15120,0,15120,2 kg상자,12000,17000,0,15502,15120,가락시장,co
20211011,포도 샤인머스켓,하,10445,0,10445,2 kg상자,5000,12000,0,11674,10445,가락시장,co
20211011,활 방어(자연),대,12650,0,12650,1 kg,11000,13000,0,7624,12650,가락시장,co
20211011,활 방어(자연),중,10951,0,10951,1 kg,10000,11000,0,5980,10951,가락시장,co
20211011,활 방어(자연),소,4921,0,4921,1 kg,1700,10000,0,2692,4921,가락시장,co
20211011,깻잎,상,15286,0,15286,2 kg상자,14000,17500,0,15840,15286,양곡시장,co
20211011,깻잎,보통,13433,0,13433,2 kg상자,12000,14000,0,13898,13433,양곡시장,co
20211011,깻잎,하,10651,0,10651,2 kg상자,8000,12000,0,10698,10651,양곡시장,co
20211011,깻잎,상,22286,0,22286,3 kg상자,21000,23800,0,16855,22286,양곡시장,co
20211011,깻잎,보통,18535,0,18535,3 kg상자,17000,21000,0,14784,18535,양곡시장,co
20211011,깻잎,하,16459,0,16459,3 kg상자,13000,17000,0,11572,16459,양곡시장,co
20211011,메론 머스크,특,16462,0,16462,8 kg상자,16000,18000,0,22731,16462,양곡시장,co
20211011,메론 머스크,상,16000,0,16000,8 kg상자,16000,16000,0,22179,16000,양곡시장,co
20211011,메론 머스크,보통,13891,0,13891,8 kg상자,9000,16000,0,18537,13891,양곡시장,co
20211011,메론 머스크,하,8368,0,8368,8 kg상자,5000,9000,0,8863,8368,양곡시장,co
20211012,깻잎,상,26599,0,26599,100 속,23500,35500,0,25650,26599,가락시장,co
20211012,깻잎,보통,18443,0,18443,100 속,14500,23500,0,19225,18443,가락시장,co
20211012,깻잎,하,12401,0,12401,100 속,3000,14500,0,12848,12401,가락시장,co
20211012,메론 머스크,특,37015,0,37015,8 kg상자,33000,40000,0,36972,37015,가락시장,co
20211012,메론 머스크,상,31301,0,31301,8 kg상자,29000,33000,0,32399,31301,가락시장,co
20211012,메론 머스크,보통,26303,0,26303,8 kg상자,23000,29000,0,26280,26303,가락시장,co
20211012,메론 머스크,하,17188,0,17188,8 kg상자,6000,23000,0,14887,17188,가락시장,co
20211012,당근,특,30000,0,30000,20 kg상자,30000,30000,0,30653,30000,가락시장,co
20211012,당근,상,25247,0,25247,20 kg상자,21000,30000,0,26561,25247,가락시장,co
20211012,당근,보통,17317,0,17317,20 kg상자,12500,21000,0,20632,17317,가락시장,co
20211012,당근,하,11707,0,11707,20 kg상자,10000,12500,0,13207,11707,가락시장,co
20211012,포도 샤인머스켓,특,24910,0,24910,2 kg상자,23000,28000,0,23851,24910,가락시장,co
20211012,포도 샤인머스켓,상,20251,0,20251,2 kg상자,18000,23000,0,18944,20251,가락시장,co
20211012,포도 샤인머스켓,보통,16351,0,16351,2 kg상자,14000,18000,0,15229,16351,가락시장,co
20211012,포도 샤인머스켓,하,12129,0,12129,2 kg상자,7000,14000,0,11350,12129,가락시장,co
20211012,활 방어(자연),대,13500,0,13500,1 kg,13500,13500,0,8655,13500,가락시장,co
20211012,활 방어(자연),중,13488,0,13488,1 kg,13000,13500,0,7061,13488,가락시장,co
20211012,활 방어(자연),소,12875,0,12875,1 kg,12500,13000,0,3051,12875,가락시장,co
20211012,깻잎,상,16261,0,16261,2 kg상자,14000,20000,0,15719,16261,양곡시장,co
20211012,깻잎,보통,13138,0,13138,2 kg상자,12000,14000,0,13843,13138,양곡시장,co
20211012,깻잎,하,9755,0,9755,2 kg상자,8500,12000,0,10587,9755,양곡시장,co
20211012,깻잎,상,24589,0,24589,3 kg상자,23000,26200,0,18074,24589,양곡시장,co
20211012,깻잎,보통,18582,0,18582,3 kg상자,16500,23000,0,15630,18582,양곡시장,co
20211012,깻잎,하,14867,0,14867,3 kg상자,7000,16500,0,12684,14867,양곡시장,co
20211012,메론 머스크,특,16462,0,16462,8 kg상자,16000,18000,0,20641,16462,양곡시장,co
20211012,메론 머스크,상,16000,0,16000,8 kg상자,16000,16000,0,20119,16000,양곡시장,co
20211012,메론 머스크,보통,13891,0,13891,8 kg상자,9000,16000,0,16988,13891,양곡시장,co
20211012,메론 머스크,하,8368,0,8368,8 kg상자,5000,9000,0,8698,8368,양곡시장,co
20211013,깻잎,상,27654,0,27654,100 속,25500,34500,0,26104,27654,가락시장,co
20211013,깻잎,보통,20056,0,20056,100 속,16500,25500,0,19363,20056,가락시장,co
20211013,깻잎,하,14167,0,14167,100 속,6000,16500,0,13050,14167,가락시장,co
20211013,메론 머스크,특,36485,0,36485,8 kg상자,35000,40000,0,37036,36485,가락시장,co
20211013,메론 머스크,상,31704,0,31704,8 kg상자,30000,35000,0,32239,31704,가락시장,co
20211013,메론 머스크,보통,23097,0,23097,8 kg상자,16000,30000,0,26463,23097,가락시장,co
20211013,메론 머스크,하,9993,0,9993,8 kg상자,6000,16000,0,15562,9993,가락시장,co
20211013,당근,특,27589,0,27589,20 kg상자,26000,28000,0,30406,27589,가락시장,co
20211013,당근,상,25621,0,25621,20 kg상자,25000,26000,0,26291,25621,가락시장,co
20211013,당근,보통,21585,0,21585,20 kg상자,18000,25000,0,20387,21585,가락시장,co
20211013,당근,하,13867,0,13867,20 kg상자,10000,18000,0,13156,13867,가락시장,co
20211013,포도 샤인머스켓,특,27086,0,27086,2 kg상자,24000,42000,0,23933,27086,가락시장,co
20211013,포도 샤인머스켓,상,21218,0,21218,2 kg상자,19000,24000,0,19031,21218,가락시장,co
20211013,포도 샤인머스켓,보통,17503,0,17503,2 kg상자,15000,19000,0,15265,17503,가락시장,co
20211013,포도 샤인머스켓,하,13289,0,13289,2 kg상자,7000,15000,0,11330,13289,가락시장,co
20211013,활 방어(자연),대,14815,0,14815,1 kg,8600,17000,0,9790,14815,가락시장,co
20211013,활 방어(자연),중,8116,0,8116,1 kg,8000,8600,0,8787,8116,가락시장,co
20211013,활 방어(자연),소,7237,0,7237,1 kg,5000,8000,0,5144,7237,가락시장,co
20211013,깻잎,상,17615,0,17615,2 kg상자,15500,21000,0,15804,17615,양곡시장,co
20211013,깻잎,보통,13423,0,13423,2 kg상자,12500,15500,0,13885,13423,양곡시장,co
20211013,깻잎,하,9913,0,9913,2 kg상자,9000,12500,0,10474,9913,양곡시장,co
20211013,깻잎,상,25334,0,25334,3 kg상자,24600,26000,0,19565,25334,양곡시장,co
20211013,깻잎,보통,20051,0,20051,3 kg상자,17200,24600,0,16598,20051,양곡시장,co
20211013,깻잎,하,16532,0,16532,3 kg상자,10000,17200,0,13500,16532,양곡시장,co
20211013,메론 머스크,특,16462,0,16462,8 kg상자,16000,18000,0,18552,16462,양곡시장,co
20211013,메론 머스크,상,16000,0,16000,8 kg상자,16000,16000,0,18060,16000,양곡시장,co
20211013,메론 머스크,보통,13891,0,13891,8 kg상자,9000,16000,0,15440,13891,양곡시장,co
20211013,메론 머스크,하,8368,0,8368,8 kg상자,5000,9000,0,8533,8368,양곡시장,co
20211014,깻잎,상,28920,0,28920,100 속,26500,38000,0,26593,28920,가락시장,co
20211014,깻잎,보통,21569,0,21569,100 속,17500,26500,0,19636,21569,가락시장,co
20211014,깻잎,하,14989,0,14989,100 속,7000,17500,0,13424,14989,가락시장,co
20211014,메론 머스크,특,39389,0,39389,8 kg상자,37000,41000,0,36775,39389,가락시장,co
20211014,메론 머스크,상,31385,0,31385,8 kg상자,30000,37000,0,31854,31385,가락시장,co
20211014,메론 머스크,보통,27204,0,27204,8 kg상자,23000,30000,0,25529,27204,가락시장,co
20211014,메론 머스크,하,15510,0,15510,8 kg상자,7000,23000,0,14406,15510,가락시장,co
20211014,당근,특,27167,0,27167,20 kg상자,26000,28000,0,30004,27167,가락시장,co
20211014,당근,상,24895,0,24895,20 kg상자,24000,26000,0,26265,24895,가락시장,co
20211014,당근,보통,20115,0,20115,20 kg상자,16500,24000,0,20661,20115,가락시장,co
20211014,당근,하,13671,0,13671,20 kg상자,10000,16500,0,13332,13671,가락시장,co
20211014,포도 샤인머스켓,특,25180,0,25180,2 kg상자,24000,31000,0,24513,25180,가락시장,co
20211014,포도 샤인머스켓,상,21602,0,21602,2 kg상자,20000,24000,0,19357,21602,가락시장,co
20211014,포도 샤인머스켓,보통,17790,0,17790,2 kg상자,16000,20000,0,15604,17790,가락시장,co
20211014,포도 샤인머스켓,하,14216,0,14216,2 kg상자,8000,16000,0,11539,14216,가락시장,co
20211014,활 방어(자연),대,15958,0,15958,1 kg,14600,18000,0,11109,15958,가락시장,co
20211014,활 방어(자연),중,12539,0,12539,1 kg,10000,14600,0,9229,12539,가락시장,co
20211014,활 방어(자연),소,5025,0,5025,1 kg,3200,10000,0,5848,5025,가락시장,co
20211014,깻잎,상,18259,0,18259,2 kg상자,17000,22800,0,16201,18259,양곡시장,co
20211014,깻잎,보통,15373,0,15373,2 kg상자,13000,17000,0,13795,15373,양곡시장,co
20211014,깻잎,하,12525,0,12525,2 kg상자,12000,13000,0,10390,12525,양곡시장,co
20211014,깻잎,상,25614,0,25614,3 kg상자,23500,26600,0,21136,25614,양곡시장,co
20211014,깻잎,보통,18575,0,18575,3 kg상자,16000,23500,0,17815,18575,양곡시장,co
20211014,깻잎,하,14496,0,14496,3 kg상자,5000,16000,0,14670,14496,양곡시장,co
20211014,메론 머스크,특,16462,0,16462,8 kg상자,16000,18000,0,16462,16462,양곡시장,co
20211014,메론 머스크,상,16000,0,16000,8 kg상자,16000,16000,0,16000,16000,양곡시장,co
20211014,메론 머스크,보통,13891,0,13891,8 kg상자,9000,16000,0,13891,13891,양곡시장,co
20211014,메론 머스크,하,8368,0,8368,8 kg상자,5000,9000,0,8368,8368,양곡시장,co
20211015,깻잎,상,30428,0,30428,100 속,28500,37000,0,27209,30428,가락시장,co
20211015,깻잎,보통,24690,0,24690,100 속,22000,28500,0,20039,24690,가락시장,co
20211015,깻잎,하,18252,0,18252,100 속,8000,22000,0,13685,18252,가락시장,co
20211015,메론 머스크,특,20857,0,20857,5 kg상자,18000,22000,0,0,20857,가락시장,co
20211015,메론 머스크,상,17488,0,17488,5 kg상자,14000,18000,0,0,17488,가락시장,co
20211015,메론 머스크,보통,12738,0,12738,5 kg상자,12000,14000,0,0,12738,가락시장,co
20211015,메론 머스크,하,9018,0,9018,5 kg상자,6500,12000,0,0,9018,가락시장,co
